"BENCHMARKALTITUDE","BENCHMARKID","BENCHMARKLATITUDE","BENCHMARKLONGITUDE","DRONEALTITUDE","DRONELATITUDE","DRONELONGITUDE","UPDATETIMESTAMP"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873136092917","170.54655401035598","1754454480303"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873135665231","170.54655402344792","1754454480528"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873135454199","170.5465540503984","1754454480700"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873135352818","170.5465540685223","1754454480931"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873134745902","170.54655409804738","1754454481100"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858731356467054","170.54655404469105","1754454481314"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8587315664633","170.5465536251599","1754454481482"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873211530165","170.54655278492572","1754454481708"
"313.09","36757301","-45.858724089","170.546582831","0.1","-45.858732560854136","170.54655196661497","1754454481886"
"313.09","36757301","-45.858724089","170.546582831","0.2","-45.85873280226562","170.54655130814476","1754454482112"
"313.09","36757301","-45.858724089","170.546582831","0.2","-45.85873290323129","170.54655080200757","1754454482331"
"313.09","36757301","-45.858724089","170.546582831","0.3","-45.85873290200681","170.54655033959418","1754454482495"
"313.09","36757301","-45.858724089","170.546582831","0.3","-45.85873283366909","170.54654995832894","1754454482714"
"313.09","36757301","-45.858724089","170.546582831","0.3","-45.85873269148532","170.54654967019306","1754454482895"
"313.09","36757301","-45.858724089","170.546582831","0.3","-45.858732551436255","170.54654943581625","1754454483115"
"313.09","36757301","-45.858724089","170.546582831","0.3","-45.85873241538884","170.54654924718346","1754454483339"
"313.09","36757301","-45.858724089","170.546582831","0.3","-45.85873233590118","170.546549181801","1754454483503"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.858732320810624","170.54654918202894","1754454483745"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873227982384","170.54654923098113","1754454483910"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873219389946","170.54654940674394","1754454484132"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873234517504","170.5465492931362","1754454484296"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873253034748","170.54654929752138","1754454484522"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873266105042","170.54654930482263","1754454484685"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873287580164","170.5465492119969","1754454484919"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873302154963","170.54654922493762","1754454485085"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873314214883","170.54654913845215","1754454485315"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.858733180752516","170.5465490876491","1754454485539"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.8587331409629","170.5465490404863","1754454485709"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.858733071327876","170.54654904834953","1754454485894"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873298566104","170.54654917117435","1754454486105"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873285085203","170.54654921393157","1754454486335"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873278664554","170.54654932182027","1754454486501"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873273693102","170.54654947903708","1754454486727"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873272421286","170.54654955046493","1754454486904"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873283418843","170.54654969140793","1754454487121"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873303306848","170.5465497640624","1754454487292"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873294419399","170.54655006521818","1754454487515"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873303260267","170.54655010329273","1754454487680"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.858732987551576","170.54655033030372","1754454487916"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873302530662","170.54655023258422","1754454488086"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.858733068181806","170.5465502775037","1754454488312"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873310264461","170.54655043639607","1754454488534"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873310151114","170.54655059389316","1754454488704"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.858733087225296","170.54655081032016","1754454488901"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.858733083949666","170.54655094273875","1754454489114"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873308427894","170.5465510050322","1754454489336"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.858733092957955","170.54655105515198","1754454489504"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873311703752","170.54655108631601","1754454489735"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.8587331577882","170.54655116032816","1754454489910"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.858733250160526","170.54655117799064","1754454490138"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873333845035","170.54655113355741","1754454490308"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.858733411742755","170.54655112143257","1754454490525"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873348590254","170.54655110749414","1754454490697"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873353571344","170.54655105378274","1754454490923"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.8587335545915","170.54655103633823","1754454491093"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873351511404","170.54655101358347","1754454491306"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.858733489131076","170.54655105332128","1754454491526"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873344451474","170.54655109224856","1754454491699"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873341008781","170.5465511529291","1754454491928"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873337520792","170.54655119317428","1754454492090"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873334716255","170.54655119663542","1754454492317"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873334920354","170.54655121526156","1754454492491"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873336027423","170.5465511972685","1754454492715"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873335929818","170.54655113026814","1754454492892"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873334770545","170.54655103439185","1754454493112"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873335598131","170.5465509017705","1754454493285"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873339695043","170.5465507964988","1754454493505"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873338420443","170.54655060352763","1754454493746"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873336873908","170.5465504640408","1754454493915"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.8587333446761","170.54655037642405","1754454494088"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873329936426","170.54655027848125","1754454494309"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873325424411","170.54655018751367","1754454494524"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873324949072","170.54655010706867","1754454494698"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873326861668","170.54655007722485","1754454494927"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873327522847","170.54655005531188","1754454495091"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873329423449","170.5465500356942","1754454495315"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873322471833","170.54654992662657","1754454495496"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873316402413","170.54654976462632","1754454495718"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873310048904","170.54654964902662","1754454495908"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873269748836","170.54654994455754","1754454496125"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873137505465","170.5465511546979","1754454496286"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.858729689411206","170.54655272679489","1754454496508"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85872839439872","170.54655399191222","1754454496743"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85872774624205","170.54655486206926","1754454496925"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.858727609640276","170.54655538345546","1754454497090"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85872771968713","170.54655579870226","1754454497319"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.8587279259469","170.54655615900444","1754454497489"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.858728154510004","170.5465564269898","1754454497711"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85872839010264","170.54655652482518","1754454497894"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.858728607842664","170.5465565217475","1754454498111"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.858728825437005","170.54655641502853","1754454498330"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85872906663031","170.54655618531197","1754454498494"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85872929064723","170.5465558793802","1754454498727"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.858729652541065","170.54655577149197","1754454498912"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873020610536","170.54655598592757","1754454499131"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873065273722","170.54655606194075","1754454499310"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.858730976083464","170.5465560134425","1754454499520"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873119069737","170.54655582168706","1754454499699"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873120817506","170.5465553342607","1754454499923"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.858730941596306","170.54655447803634","1754454500088"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873069671911","170.54655372283563","1754454500315"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.8587304540146","170.54655319097938","1754454500535"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873022008093","170.54655283624385","1754454500710"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873002814517","170.54655265336007","1754454500939"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85872990200313","170.54655261057727","1754454501110"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85872980528621","170.54655256741134","1754454501321"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.858729729923084","170.54655248819174","1754454501491"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.858729705126585","170.54655241179677","1754454501718"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85872972682814","170.5465523316852","1754454501904"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85872978815466","170.54655223122748","1754454502124"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85872986725254","170.5465521333681","1754454502290"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.858729972628396","170.54655197887647","1754454502520"
"313.09","36757301","-45.858724089","170.546582831","0.5","-45.858730093789504","170.5465517490036","1754454502696"
"313.09","36757301","-45.858724089","170.546582831","0.5","-45.85873019543756","170.54655151625127","1754454502930"
"313.09","36757301","-45.858724089","170.546582831","0.6","-45.8587302702816","170.54655133206307","1754454503106"
"313.09","36757301","-45.858724089","170.546582831","0.6","-45.85873036544931","170.5465511691764","1754454503320"
"313.09","36757301","-45.858724089","170.546582831","0.6","-45.858730510423364","170.54655098949698","1754454503495"
"313.09","36757301","-45.858724089","170.546582831","0.6","-45.858730613476865","170.54655083559044","1754454503717"
"313.09","36757301","-45.858724089","170.546582831","0.7","-45.85873069908561","170.54655076132914","1754454503895"
"313.09","36757301","-45.858724089","170.546582831","0.8","-45.858730819196786","170.54655069199816","1754454504119"
"313.09","36757301","-45.858724089","170.546582831","0.8","-45.85873091916981","170.54655068359102","1754454504282"
"313.09","36757301","-45.858724089","170.546582831","0.9","-45.85873099856324","170.5465507072537","1754454504511"
"313.09","36757301","-45.858724089","170.546582831","0.8","-45.85873103690509","170.54655069954117","1754454504735"
"313.09","36757301","-45.858724089","170.546582831","0.8","-45.858731066656816","170.54655064423994","1754454504910"
"313.09","36757301","-45.858724089","170.546582831","0.8","-45.85873111641471","170.54655056693807","1754454505086"
"313.09","36757301","-45.858724089","170.546582831","0.8","-45.85873118043381","170.54655047194785","1754454505311"
"313.09","36757301","-45.858724089","170.546582831","0.9","-45.85873124804338","170.54655037457778","1754454505522"
"313.09","36757301","-45.858724089","170.546582831","0.9","-45.85873131823175","170.54655026578075","1754454505704"
"313.09","36757301","-45.858724089","170.546582831","0.9","-45.858731404553126","170.54655019207576","1754454505881"
"313.09","36757301","-45.858724089","170.546582831","0.9","-45.85873150833372","170.5465501572094","1754454506114"
"313.09","36757301","-45.858724089","170.546582831","0.9","-45.85873161516723","170.546550146911","1754454506335"
"313.09","36757301","-45.858724089","170.546582831","0.9","-45.85873171166061","170.54655010583704","1754454506504"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.85873178252334","170.54655005335917","1754454506737"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.85873182893652","170.5465500597075","1754454506916"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.85873186372272","170.54655006942696","1754454507082"
"313.09","36757301","-45.858724089","170.546582831","1.1","-45.858731904596524","170.54655001608344","1754454507312"
"313.09","36757301","-45.858724089","170.546582831","1.2","-45.858731889198374","170.54654999020815","1754454507526"
"313.09","36757301","-45.858724089","170.546582831","1.3","-45.85873186313268","170.54654995159737","1754454507714"
"313.09","36757301","-45.858724089","170.546582831","1.3","-45.858731832515474","170.54654993739663","1754454507889"
"313.09","36757301","-45.858724089","170.546582831","1.3","-45.85873181846897","170.54654993275463","1754454508110"
"313.09","36757301","-45.858724089","170.546582831","1.3","-45.85873182474532","170.54654992840977","1754454508323"
"313.09","36757301","-45.858724089","170.546582831","1.3","-45.85873181755153","170.54654991093702","1754454508501"
"313.09","36757301","-45.858724089","170.546582831","1.3","-45.858731817511654","170.5465499092895","1754454508724"
"313.09","36757301","-45.858724089","170.546582831","1.3","-45.85873182187311","170.54654992890374","1754454508909"
"313.09","36757301","-45.858724089","170.546582831","1.3","-45.85873185716312","170.5465500074195","1754454509129"
"313.09","36757301","-45.858724089","170.546582831","1.3","-45.858731892804364","170.54655007921676","1754454509298"
"313.09","36757301","-45.858724089","170.546582831","1.3","-45.85873191205213","170.54655013120646","1754454509530"
"313.09","36757301","-45.858724089","170.546582831","1.3","-45.8587319266841","170.54655015161757","1754454509698"
"313.09","36757301","-45.858724089","170.546582831","1.3","-45.8587319461222","170.5465501697461","1754454509933"
"313.09","36757301","-45.858724089","170.546582831","1.3","-45.85873196049719","170.5465502032432","1754454510110"
"313.09","36757301","-45.858724089","170.546582831","1.3","-45.85873202033821","170.54655023801578","1754454510324"
"313.09","36757301","-45.858724089","170.546582831","1.3","-45.858732615160335","170.5465510331399","1754454510497"
"313.09","36757301","-45.858724089","170.546582831","1.3","-45.85873343920721","170.54655214521367","1754454510720"
"313.09","36757301","-45.858724089","170.546582831","1.3","-45.858734018816435","170.5465529784688","1754454510914"
"313.09","36757301","-45.858724089","170.546582831","1.3","-45.85873442077681","170.5465534399594","1754454511140"
"313.09","36757301","-45.858724089","170.546582831","1.3","-45.85873470156778","170.54655358787602","1754454511303"
"313.09","36757301","-45.858724089","170.546582831","1.3","-45.858734899244226","170.54655356904013","1754454511534"
"313.09","36757301","-45.858724089","170.546582831","1.3","-45.85873505371299","170.5465534601352","1754454511702"
"313.09","36757301","-45.858724089","170.546582831","1.3","-45.858735160105596","170.54655333036968","1754454511934"
"313.09","36757301","-45.858724089","170.546582831","1.3","-45.858735207518386","170.54655321103712","1754454512097"
"313.09","36757301","-45.858724089","170.546582831","1.3","-45.8587352183203","170.5465530895036","1754454512324"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.858735221769415","170.54655291738246","1754454512493"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.85873517651273","170.54655286092327","1754454512715"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.85873511889232","170.54655286773288","1754454512893"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.85873508190453","170.5465529080494","1754454513114"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.858735051997535","170.5465529581388","1754454513342"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.85873500936703","170.54655302945238","1754454513502"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.85873478604923","170.54655317734318","1754454513741"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.85873439262544","170.54655347142946","1754454513914"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.85873408322799","170.54655368010177","1754454514142"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.858733850860666","170.54655380706077","1754454514307"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.85873373741991","170.54655386275573","1754454514485"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.85873370450071","170.54655390280308","1754454514714"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.85873367254095","170.5465539277064","1754454514898"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.858733619524","170.5465539451598","1754454515115"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.85873355400897","170.54655392687766","1754454515340"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.858733506890125","170.54655390077198","1754454515504"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.85873344148806","170.54655387628776","1754454515741"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.85873336516521","170.54655384045904","1754454515912"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.85873330520399","170.5465538163496","1754454516086"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.85873326554716","170.5465537776014","1754454516316"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.85873319762706","170.54655371784287","1754454516496"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.858733117796206","170.54655360571414","1754454516715"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.85873304655816","170.546553518735","1754454516897"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.85873300287237","170.5465534511909","1754454517117"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.85873292202101","170.5465533666831","1754454517507"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.85873289321911","170.54655336085216","1754454517746"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.85873285783326","170.54655337565376","1754454517912"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.85873283886257","170.5465534115842","1754454518085"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.85873281082041","170.54655342131983","1754454518307"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.85873238324437","170.54655384627034","1754454518537"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.85873178561132","170.54655440755232","1754454518704"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.85873133591503","170.54655465892532","1754454518938"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.858731188766676","170.54655453170196","1754454519112"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.85873169313621","170.54655350563485","1754454519282"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.858732209513114","170.54655251881357","1754454519511"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.85873257015101","170.54655175413228","1754454519687"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.858732771586034","170.54655118097796","1754454519917"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.858732859270305","170.5465506968431","1754454520087"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.858732871368986","170.54655029197238","1754454520307"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.85873282784114","170.54654995101734","1754454520537"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.858732714060935","170.54654971298837","1754454520706"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.858732575996626","170.54654956450506","1754454520886"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.85873242466484","170.54654944687266","1754454521106"
"313.09","36757301","-45.858724089","170.546582831","1.3","-45.85873229962441","170.54654940105794","1754454521333"
"313.09","36757301","-45.858724089","170.546582831","1.3","-45.85873220354382","170.5465494106886","1754454521499"
"313.09","36757301","-45.858724089","170.546582831","1.2","-45.85873208121792","170.54654939918095","1754454521721"
"313.09","36757301","-45.858724089","170.546582831","1.2","-45.85873195647705","170.54654946593723","1754454521903"
"313.09","36757301","-45.858724089","170.546582831","1.1","-45.85873182125015","170.54654957141457","1754454522118"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.85873167406727","170.54654968800796","1754454522337"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.858731511355046","170.5465498465632","1754454522505"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.85873135715988","170.54655006079958","1754454522722"
"313.09","36757301","-45.858724089","170.546582831","0.9","-45.85873118604062","170.5465502675717","1754454522903"
"313.09","36757301","-45.858724089","170.546582831","0.9","-45.858731018100116","170.54655050270418","1754454523121"
"313.09","36757301","-45.858724089","170.546582831","0.9","-45.858730913145365","170.5465507673876","1754454523299"
"313.09","36757301","-45.858724089","170.546582831","0.8","-45.85873084211828","170.54655101598848","1754454523512"
"313.09","36757301","-45.858724089","170.546582831","0.8","-45.858730743424616","170.54655128013007","1754454523747"
"313.09","36757301","-45.858724089","170.546582831","0.8","-45.85873066752795","170.54655151848772","1754454523918"
"313.09","36757301","-45.858724089","170.546582831","0.8","-45.858730623064474","170.54655174358768","1754454524088"
"313.09","36757301","-45.858724089","170.546582831","0.7","-45.8587305795286","170.5465519427437","1754454524314"
"313.09","36757301","-45.858724089","170.546582831","0.7","-45.85873053782222","170.54655213771176","1754454524499"
"313.09","36757301","-45.858724089","170.546582831","0.6","-45.858730486172725","170.54655229404676","1754454524722"
"313.09","36757301","-45.858724089","170.546582831","0.6","-45.85873042627949","170.54655241544376","1754454524898"
"313.09","36757301","-45.858724089","170.546582831","0.6","-45.85873034377185","170.54655257098565","1754454525118"
"313.09","36757301","-45.858724089","170.546582831","0.6","-45.85873026339675","170.54655268353073","1754454525288"
"313.09","36757301","-45.858724089","170.546582831","0.5","-45.85873019678037","170.5465527766339","1754454525512"
"313.09","36757301","-45.858724089","170.546582831","0.5","-45.858730145838685","170.54655286178712","1754454525743"
"313.09","36757301","-45.858724089","170.546582831","0.5","-45.858730083158655","170.54655296461496","1754454525925"
"313.09","36757301","-45.858724089","170.546582831","0.5","-45.85873001983772","170.54655312992483","1754454526100"
"313.09","36757301","-45.858724089","170.546582831","0.5","-45.85872996941459","170.5465532914548","1754454526318"
"313.09","36757301","-45.858724089","170.546582831","0.5","-45.85872993998224","170.54655344212776","1754454526499"
"313.09","36757301","-45.858724089","170.546582831","0.5","-45.85872992508228","170.5465535947529","1754454526718"
"313.09","36757301","-45.858724089","170.546582831","0.5","-45.85872993441932","170.54655371706033","1754454526905"
"313.09","36757301","-45.858724089","170.546582831","0.5","-45.858729925543","170.5465538069867","1754454527122"
"313.09","36757301","-45.858724089","170.546582831","0.5","-45.85872993503933","170.54655374237544","1754454527289"
"313.09","36757301","-45.858724089","170.546582831","0.5","-45.85873000450034","170.5465535032841","1754454527516"
"313.09","36757301","-45.858724089","170.546582831","0.5","-45.85873006693918","170.54655322183578","1754454527741"
"313.09","36757301","-45.858724089","170.546582831","0.5","-45.858730134313696","170.5465528472388","1754454527921"
"313.09","36757301","-45.858724089","170.546582831","0.5","-45.85873021387739","170.54655246871465","1754454528099"
"313.09","36757301","-45.858724089","170.546582831","0.5","-45.85873023556421","170.54655224449843","1754454528318"
"313.09","36757301","-45.858724089","170.546582831","0.5","-45.85873020335549","170.54655214670052","1754454528491"
"313.09","36757301","-45.858724089","170.546582831","0.5","-45.85873011785007","170.54655215568022","1754454528711"
"313.09","36757301","-45.858724089","170.546582831","0.5","-45.8587300019732","170.54655226429367","1754454528941"
"313.09","36757301","-45.858724089","170.546582831","0.5","-45.85872988006118","170.5465524025949","1754454529111"
"313.09","36757301","-45.858724089","170.546582831","0.5","-45.85872974697431","170.54655256315183","1754454529330"
"313.09","36757301","-45.858724089","170.546582831","0.5","-45.8587296295916","170.54655278049782","1754454529512"
"313.09","36757301","-45.858724089","170.546582831","0.5","-45.85872951183316","170.54655303371499","1754454529740"
"313.09","36757301","-45.858724089","170.546582831","0.5","-45.858729402120886","170.5465532709269","1754454529913"
"313.09","36757301","-45.858724089","170.546582831","0.5","-45.85872931654587","170.54655346277121","1754454530142"
"313.09","36757301","-45.858724089","170.546582831","0.5","-45.85872924361659","170.5465536172717","1754454530306"
"313.09","36757301","-45.858724089","170.546582831","0.5","-45.858729160747934","170.54655377522113","1754454530526"
"313.09","36757301","-45.858724089","170.546582831","0.5","-45.85872909786606","170.54655394429895","1754454530708"
"313.09","36757301","-45.858724089","170.546582831","0.5","-45.8587290724252","170.54655402650596","1754454530942"
"313.09","36757301","-45.858724089","170.546582831","0.6","-45.85872912261436","170.54655404546781","1754454531101"
"313.09","36757301","-45.858724089","170.546582831","0.6","-45.8587290914873","170.54655405998952","1754454531323"
"313.09","36757301","-45.858724089","170.546582831","0.7","-45.85872900108007","170.5465541186903","1754454531496"
"313.09","36757301","-45.858724089","170.546582831","0.7","-45.8587289227825","170.54655417186856","1754454531721"
"313.09","36757301","-45.858724089","170.546582831","0.7","-45.85872884858978","170.54655422614167","1754454531911"
"313.09","36757301","-45.858724089","170.546582831","0.7","-45.85872880980916","170.54655429237823","1754454532131"
"313.09","36757301","-45.858724089","170.546582831","0.7","-45.85872876863604","170.54655439263152","1754454532291"
"313.09","36757301","-45.858724089","170.546582831","0.7","-45.85872869896703","170.546554513614","1754454532524"
"313.09","36757301","-45.858724089","170.546582831","0.7","-45.85872864777423","170.5465546463617","1754454532703"
"313.09","36757301","-45.858724089","170.546582831","0.7","-45.85872860042275","170.5465547618236","1754454532927"
"313.09","36757301","-45.858724089","170.546582831","0.6","-45.85872857300027","170.54655486404462","1754454533099"
"313.09","36757301","-45.858724089","170.546582831","0.6","-45.85872855716113","170.54655496549614","1754454533320"
"313.09","36757301","-45.858724089","170.546582831","0.6","-45.858728560906066","170.54655502640045","1754454533492"
"313.09","36757301","-45.858724089","170.546582831","0.6","-45.858728611564516","170.54655499919784","1754454533716"
"313.09","36757301","-45.858724089","170.546582831","0.6","-45.85872864213943","170.54655494432328","1754454533901"
"313.09","36757301","-45.858724089","170.546582831","0.6","-45.85872867777077","170.54655486076072","1754454534116"
"313.09","36757301","-45.858724089","170.546582831","0.6","-45.85872870347947","170.54655489145716","1754454534293"
"313.09","36757301","-45.858724089","170.546582831","0.6","-45.85872870595735","170.54655496835315","1754454534511"
"313.09","36757301","-45.858724089","170.546582831","0.6","-45.858728669346476","170.54655507492862","1754454534746"
"313.09","36757301","-45.858724089","170.546582831","0.6","-45.85872862540415","170.54655517228312","1754454534927"
"313.09","36757301","-45.858724089","170.546582831","0.6","-45.8587286144378","170.54655520854752","1754454535097"
"313.09","36757301","-45.858724089","170.546582831","0.6","-45.85872863199955","170.54655525690592","1754454535322"
"313.09","36757301","-45.858724089","170.546582831","0.6","-45.8587286766875","170.5465552623211","1754454535491"
"313.09","36757301","-45.858724089","170.546582831","0.6","-45.858728754765686","170.54655523721516","1754454535717"
"313.09","36757301","-45.858724089","170.546582831","0.6","-45.85872877347603","170.5465551761002","1754454535888"
